# www.neaspec.com
# Scan:	 	Fourier Scan
# Project:	 	ThiagoSantos_TFC2024
# Description:	 	PtIr_old_AFMtest01_AuSi
# Date:	 	05/15/2024 11:56:15
# Scanner Center Position (X, Y):	[µm]	56.97	38.37	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.000
# Pixel Area (X, Y, Z):	[px]	1	1	1024
# Interferometer Center/Distance:	[µm]	750.000	1,500.000	 
# Averaging:	 	1	 	 
# Integration time:	[ms]	20	 	 
# Wavenumber Scaling:	 	0.979340	 	 
# Laser Source:	 	Synchrotron
# Detector:	 	R
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	Fourier
# Tip Frequency:	[Hz]	273,232.594	 	 
# Tip Amplitude:	[mV]	156.699	 	 
# Tapping Amplitude:	[nm]	88.132	 	 
# Modulation Frequency:	[Hz]	0.000	 	 
# Modulation Amplitude:	[mV]	0.000	 	 
# Modulation Offset:	[mV]	0.000	 	 
# Setpoint:	[%]	87.04	 	 
# Regulator (P, I, D):	 	2.551595	4.025369	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	0.362	 	 
# M1A Cantilever Factor:	 	1.000	 	 
# Q-Factor:	 	376.4	 	 
# Version:	 	2.1.11145.0
Row   	Column	Run   	Depth 	Z              	M              	O0A            	O0P            	O1A            	O1P            	O2A            	O2P            	O3A            	O3P            	O4A            	O4P            	O5A            	O5P            	
0     	0     	0     	473   	1.5208134E-06  	0.00069483795  	141.14395      	0              	8.580255       	2.9122725      	2.4041245      	-0.43583283    	0.9153611      	2.5913205      	0.17279492     	-0.75464433    	1.0648803E-07  	1.107468       	
0     	0     	0     	474   	1.5206788E-06  	0.0006963201   	140.72433      	0              	8.213945       	2.9113076      	2.3231425      	-0.46553144    	0.9248573      	2.5578094      	0.18048148     	-0.6749953     	1.0648803E-07  	1.107468       	
0     	0     	0     	475   	1.5206887E-06  	0.0006977511   	140.77202      	0              	8.485256       	2.91289        	2.350485       	-0.4244792     	0.9417168      	2.5346746      	0.16975059     	-0.69643813    	1.0648803E-07  	1.107468       	
0     	0     	0     	476   	1.5208432E-06  	0.00069926673  	140.76297      	0              	8.415601       	2.914804       	2.3412611      	-0.43363747    	0.9317404      	2.579694       	0.1608004      	-0.72787106    	1.0648803E-07  	1.107468       	
0     	0     	0     	477   	1.5207746E-06  	0.00070072844  	140.94444      	0              	8.195679       	2.9102798      	2.3165565      	-0.4548134     	0.87854874     	2.5357187      	0.16077386     	-0.6492742     	1.0648803E-07  	1.107468       	
0     	0     	0     	478   	1.5206778E-06  	0.0007022212   	140.72371      	0              	8.567001       	2.9110138      	2.4905255      	-0.422238      	0.95305395     	2.5180242      	0.16634741     	-0.76617956    	1.0648803E-07  	1.107468       	
0     	0     	0     	479   	1.5207162E-06  	0.00070363947  	140.81638      	0              	8.188806       	2.9160044      	2.2404177      	-0.43582422    	0.9008309      	2.5515661      	0.14741625     	-0.6941654     	1.0648803E-07  	1.107468       	
0     	0     	0     	480   	1.5208227E-06  	0.00070509344  	140.65051      	0              	8.475435       	2.9085004      	2.4623597      	-0.45568883    	0.9337693      	2.5886095      	0.1545472      	-0.7907693     	1.0648803E-07  	1.107468       	
0     	0     	0     	481   	1.5207806E-06  	0.0007065804   	140.90779      	0              	8.295907       	2.905555       	2.3304057      	-0.42867795    	0.9557885      	2.5619125      	0.16759337     	-0.69889164    	1.0648803E-07  	1.107468       	
0     	0     	0     	482   	1.5207495E-06  	0.0007080388   	140.59169      	0              	8.427219       	2.9097655      	2.3996034      	-0.41976792    	0.9020554      	2.5899754      	0.17539205     	-0.58403283    	1.0648803E-07  	1.107468       	
0     	0     	0     	483   	1.5207573E-06  	0.0007095393   	140.88216      	0              	8.278547       	2.91377        	2.3870647      	-0.43278807    	0.9077009      	2.5690994      	0.16601191     	-0.6566834     	1.0648803E-07  	1.107468       	
0     	0     	0     	484   	1.520815E-06   	0.0007109533   	140.66402      	0              	8.283466       	2.914011       	2.4066174      	-0.44696593    	0.93723303     	2.5296447      	0.1543359      	-0.6810991     	1.0648803E-07  	1.107468       	
0     	0     	0     	485   	1.5208038E-06  	0.000712397    	140.8764       	0              	8.510878       	2.9046516      	2.3798635      	-0.42959586    	0.8836554      	2.5341094      	0.16822898     	-0.6190816     	1.0648803E-07  	1.107468       	
0     	0     	0     	486   	1.5207235E-06  	0.0007138877   	140.73701      	0              	8.286262       	2.9143612      	2.4032671      	-0.42612082    	0.93718666     	2.5488148      	0.16862355     	-0.66414446    	1.0648803E-07  	1.107468       	
0     	0     	0     	487   	1.5207647E-06  	0.0007153309   	140.8481       	0              	8.5320425      	2.9126065      	2.3577316      	-0.42768973    	0.9023553      	2.5440593      	0.15690017     	-0.7015982     	1.0648803E-07  	1.107468       	
0     	0     	0     	488   	1.5208319E-06  	0.00071682956  	140.81822      	0              	8.114599       	2.9065394      	2.2863612      	-0.4498284     	0.956845       	2.57159        	0.14771405     	-0.69354266    	1.0648803E-07  	1.107468       	
0     	0     	0     	489   	1.5207544E-06  	0.0007182758   	140.6854       	0              	8.743971       	2.9100237      	2.4930835      	-0.42860663    	0.98441416     	2.5722835      	0.17622502     	-0.70849675    	1.0648803E-07  	1.107468       	
0     	0     	0     	490   	1.5207598E-06  	0.0007197694   	140.79741      	0              	8.024448       	2.9076905      	2.3014426      	-0.40666118    	0.8751659      	2.5842237      	0.1728952      	-0.7054529     	1.0648803E-07  	1.107468       	
0     	0     	0     	491   	1.5207519E-06  	0.00072120863  	140.85806      	0              	8.608698       	2.9036932      	2.4303923      	-0.43017915    	0.98660374     	2.5061839      	0.16810659     	-0.8148273     	1.0648803E-07  	1.107468       	
0     	0     	0     	492   	1.5207753E-06  	0.000722674    	140.79253      	0              	8.35015        	2.909326       	2.2601562      	-0.4367737     	0.9022124      	2.5721974      	0.15231538     	-0.7453064     	1.0648803E-07  	1.107468       	
0     	0     	0     	493   	1.5207947E-06  	0.00072416     	140.66945      	0              	8.381974       	2.9093647      	2.3689358      	-0.43668035    	0.9291229      	2.5496433      	0.17696725     	-0.7575028     	1.0648803E-07  	1.107468       	
0     	0     	0     	494   	1.5207686E-06  	0.00072561007  	140.98859      	0              	8.4194975      	2.9125335      	2.4146621      	-0.43715623    	0.9184622      	2.512377       	0.17586686     	-0.6932181     	1.0648803E-07  	1.107468       	
0     	0     	0     	495   	1.520833E-06   	0.0007270806   	140.83061      	0              	8.280473       	2.908797       	2.3321936      	-0.40044233    	0.8775139      	2.577669       	0.14388263     	-0.6615163     	1.0648803E-07  	1.107468       	
0     	0     	0     	496   	1.5208283E-06  	0.00072854257  	140.81163      	0              	8.545258       	2.909279       	2.3999596      	-0.400319      	0.9380832      	2.5138586      	0.17461169     	-0.7319094     	1.0648803E-07  	1.107468       	
0     	0     	0     	497   	1.5207913E-06  	0.0007300012   	140.839        	0              	8.182535       	2.9195423      	2.3869221      	-0.41185188    	0.9117895      	2.542271       	0.15801379     	-0.628155      	1.0648803E-07  	1.107468       	
0     	0     	0     	498   	1.5207288E-06  	0.0007314884   	140.94986      	0              	8.468585       	2.913599       	2.4437757      	-0.41966045    	0.9049753      	2.5443668      	0.1743384      	-0.662645      	1.0648803E-07  	1.107468       	
0     	0     	0     	499   	1.5207993E-06  	0.00073296146  	140.69911      	0              	8.370094       	2.9121644      	2.4112663      	-0.40253323    	0.91151        	2.5125265      	0.18135186     	-0.7235856     	1.0648803E-07  	1.107468       	
0     	0     	0     	500   	1.5208562E-06  	0.00073439494  	140.80243      	0              	8.308739       	2.899706       	2.425556       	-0.44144103    	0.9387246      	2.5808868      	0.16989988     	-0.75493073    	1.0648803E-07  	1.107468       	
0     	0     	0     	501   	1.5207922E-06  	0.00073587336  	140.66493      	0              	8.378645       	2.9080815      	2.3310142      	-0.4269232     	0.90288365     	2.517618       	0.16925396     	-0.6778262     	1.0648803E-07  	1.107468       	
0     	0     	0     	502   	1.5207579E-06  	0.0007373389   	141.15344      	0              	8.288621       	2.9103208      	2.3225741      	-0.4218294     	0.9375114      	2.524759       	0.14270662     	-0.60930806    	1.0648803E-07  	1.107468       	
0     	0     	0     	503   	1.5208401E-06  	0.0007387928   	140.39514      	0              	8.608525       	2.9134717      	2.4510212      	-0.4352918     	0.96109104     	2.5675707      	0.19200163     	-0.69218194    	1.0648803E-07  	1.107468       	
0     	0     	0     	504   	1.5208651E-06  	0.00074027356  	141.06387      	0              	8.047453       	2.913393       	2.260453       	-0.45088866    	0.8745196      	2.5972939      	0.14861271     	-0.7054846     	1.0648803E-07  	1.107468       	
0     	0     	0     	505   	1.5207505E-06  	0.0007417206   	140.6563       	0              	8.57907        	2.9137888      	2.516646       	-0.42115974    	0.9839725      	2.5426548      	0.19103922     	-0.8153333     	1.0648803E-07  	1.107468       	
0     	0     	0     	506   	1.5207951E-06  	0.0007432191   	141.16756      	0              	8.226292       	2.9080434      	2.2750323      	-0.43496406    	0.8573943      	2.5753505      	0.15649617     	-0.69083005    	1.0648803E-07  	1.107468       	
0     	0     	0     	507   	1.5208592E-06  	0.0007447094   	140.26457      	0              	8.529032       	2.9111874      	2.547844       	-0.43463084    	1.0372205      	2.5679584      	0.18325181     	-0.66582084    	1.0648803E-07  	1.107468       	
0     	0     	0     	508   	1.5208209E-06  	0.00074613735  	141.29007      	0              	8.172427       	2.9007194      	2.3015842      	-0.4290961     	0.86024463     	2.563784       	0.14892335     	-0.76306635    	1.0648803E-07  	1.107468       	
0     	0     	0     	509   	1.520804E-06   	0.0007475709   	140.53052      	0              	8.42779        	2.902191       	2.476687       	-0.4396076     	0.96592885     	2.559888       	0.17799996     	-0.7132233     	1.0648803E-07  	1.107468       	
0     	0     	0     	510   	1.5208078E-06  	0.0007490215   	140.7504       	0              	8.563023       	2.9140537      	2.4290044      	-0.44010013    	0.9414314      	2.5932846      	0.18373024     	-0.65953255    	1.0648803E-07  	1.107468       	
0     	0     	0     	511   	1.5208332E-06  	0.00075047876  	140.85239      	0              	8.113736       	2.9104905      	2.3487442      	-0.4392638     	0.8774122      	2.5482252      	0.1447713      	-0.7486711     	1.0648803E-07  	1.107468       	
0     	0     	0     	512   	1.5208466E-06  	0.0007519639   	141.03017      	0              	8.542918       	2.9145718      	2.412871       	-0.44933447    	0.92190784     	2.5501533      	0.17180027     	-0.7481297     	1.0648803E-07  	1.107468       	
0     	0     	0     	513   	1.5208476E-06  	0.0007534616   	140.609        	0              	8.422936       	2.907834       	2.370149       	-0.44350606    	0.94121534     	2.59508        	0.17821553     	-0.73046905    	1.0648803E-07  	1.107468       	
0     	0     	0     	514   	1.5208259E-06  	0.000754924    	140.69357      	0              	8.233658       	2.9049025      	2.3561141      	-0.39877275    	0.9435845      	2.567211       	0.15964667     	-0.7095195     	1.0648803E-07  	1.107468       	
0     	0     	0     	515   	1.5207661E-06  	0.0007563788   	141.28328      	0              	8.38646        	2.9056573      	2.3689024      	-0.42236617    	0.96900004     	2.5837963      	0.17008135     	-0.7870339     	1.0648803E-07  	1.107468       	
0     	0     	0     	516   	1.5208026E-06  	0.00075782766  	140.42804      	0              	8.426254       	2.9070897      	2.3990111      	-0.43175754    	0.8937012      	2.5650132      	0.18871309     	-0.71263283    	1.0648803E-07  	1.107468       	
0     	0     	0     	517   	1.5209051E-06  	0.0007592733   	140.80289      	0              	8.265889       	2.9121795      	2.3356822      	-0.42063057    	0.8891214      	2.5646796      	0.17322567     	-0.68221617    	1.0648803E-07  	1.107468       	
0     	0     	0     	518   	1.5208576E-06  	0.00076074264  	140.88338      	0              	8.453542       	2.9131353      	2.4080484      	-0.43559414    	0.93358916     	2.5789015      	0.16799742     	-0.71804017    	1.0648803E-07  	1.107468       	
0     	0     	0     	519   	1.5208149E-06  	0.00076224265  	141.04907      	0              	8.273246       	2.9134765      	2.2569144      	-0.41752225    	0.88912654     	2.509714       	0.15755361     	-0.65560514    	1.0648803E-07  	1.107468       	
0     	0     	0     	520   	1.5208456E-06  	0.0007637195   	140.29047      	0              	8.3232355      	2.9120853      	2.4114475      	-0.40338224    	0.9387323      	2.5489721      	0.16873237     	-0.7607081     	1.0648803E-07  	1.107468       	
0     	0     	0     	521   	1.5208803E-06  	0.00076516677  	141.19328      	0              	8.489538       	2.9119508      	2.3699217      	-0.4203821     	0.938306       	2.5975306      	0.16773725     	-0.6747186     	1.0648803E-07  	1.107468       	
0     	0     	0     	522   	1.5208456E-06  	0.0007666375   	140.62762      	0              	8.2284975      	2.9150374      	2.3411338      	-0.4458792     	0.92793125     	2.5840435      	0.16233401     	-0.69310427    	1.0648803E-07  	1.107468       	
0     	0     	0     	523   	1.5208159E-06  	0.00076810975  	140.87175      	0              	8.563455       	2.9118848      	2.3746798      	-0.43965185    	0.95150375     	2.540056       	0.16933323     	-0.7119313     	1.0648803E-07  	1.107468       	
0     	0     	0     	524   	1.5209033E-06  	0.0007695332   	140.5803       	0              	8.109286       	2.9165473      	2.365511       	-0.4351454     	0.8733018      	2.560223       	0.16291328     	-0.73337656    	1.0648803E-07  	1.107468       	
0     	0     	0     	525   	1.5208778E-06  	0.00077102875  	140.99765      	0              	8.614668       	2.9021344      	2.4147573      	-0.43215692    	0.9052393      	2.5551026      	0.17490229     	-0.71340567    	1.0648803E-07  	1.107468       	
0     	0     	0     	526   	1.5208565E-06  	0.00077248586  	141.00987      	0              	8.049358       	2.908228       	2.3314552      	-0.4115353     	0.9151117      	2.5134585      	0.16361055     	-0.76711833    	1.0648803E-07  	1.107468       	
0     	0     	0     	527   	1.5208223E-06  	0.00077397533  	140.49854      	0              	8.63533        	2.908572       	2.4422903      	-0.42844915    	0.94317037     	2.5234838      	0.18148582     	-0.73501873    	1.0648803E-07  	1.107468       	
0     	0     	0     	528   	1.5209172E-06  	0.00077543565  	140.77983      	0              	8.256597       	2.9121554      	2.2966344      	-0.446149      	0.9104422      	2.4797645      	0.16998929     	-0.69058496    	1.0648803E-07  	1.107468       	
0     	0     	0     	529   	1.5209118E-06  	0.00077687734  	141.04204      	0              	8.36527        	2.910082       	2.3320909      	-0.429038      	0.8878664      	2.5643075      	0.16075727     	-0.60718966    	1.0648803E-07  	1.107468       	
0     	0     	0     	530   	1.5208666E-06  	0.0007783662   	140.76146      	0              	8.311114       	2.9104793      	2.3372614      	-0.4450748     	0.97574127     	2.5544033      	0.17737006     	-0.73208       	1.0648803E-07  	1.107468       	
0     	0     	0     	531   	1.5208983E-06  	0.00077981513  	140.7893       	0              	8.61319        	2.9117641      	2.435173       	-0.4347287     	0.9629884      	2.548579       	0.16131143     	-0.73129666    	1.0648803E-07  	1.107468       	
0     	0     	0     	532   	1.520895E-06   	0.0007813291   	140.77084      	0              	7.935711       	2.9079795      	2.2144716      	-0.4388266     	0.8002812      	2.6010826      	0.16147563     	-0.79279304    	1.0648803E-07  	1.107468       	
0     	0     	0     	533   	1.5208568E-06  	0.0007827056   	140.76567      	0              	8.751886       	2.911334       	2.5210357      	-0.41263694    	1.0066632      	2.5842977      	0.17431247     	-0.7136866     	1.0648803E-07  	1.107468       	
0     	0     	0     	534   	1.520908E-06   	0.000784238    	140.91         	0              	8.161054       	2.903521       	2.3926573      	-0.4284882     	0.88699466     	2.6028495      	0.16561049     	-0.80450237    	1.0648803E-07  	1.107468       	
0     	0     	0     	535   	1.5209105E-06  	0.00078566914  	140.68925      	0              	8.423926       	2.907393       	2.4036505      	-0.426513      	0.85713774     	2.5243456      	0.158923       	-0.73114914    	1.0648803E-07  	1.107468       	
0     	0     	0     	536   	1.5208905E-06  	0.0007871249   	140.8534       	0              	8.157936       	2.91193        	2.3535595      	-0.43979216    	0.9268101      	2.5268595      	0.15925498     	-0.6725581     	1.0648803E-07  	1.107468       	
0     	0     	0     	537   	1.5208618E-06  	0.0007885911   	140.83138      	0              	8.617194       	2.9055789      	2.5025518      	-0.43077046    	0.9600767      	2.5312896      	0.1560839      	-0.7285086     	1.0648803E-07  	1.107468       	
0     	0     	0     	538   	1.520912E-06   	0.0007900634   	140.71802      	0              	8.222841       	2.9079232      	2.3831472      	-0.4198038     	0.9048605      	2.5190475      	0.15774937     	-0.6076105     	1.0648803E-07  	1.107468       	
0     	0     	0     	539   	1.5208632E-06  	0.0007915262   	140.57472      	0              	8.48313        	2.9129255      	2.5014203      	-0.42771012    	0.9923558      	2.5692155      	0.18418029     	-0.71080345    	1.0648803E-07  	1.107468       	
0     	0     	0     	540   	1.5208813E-06  	0.00079299766  	141.40025      	0              	8.178808       	2.9178648      	2.2611642      	-0.42780933    	0.85549927     	2.4525871      	0.14412807     	-0.687113      	1.0648803E-07  	1.107468       	
0     	0     	0     	541   	1.520898E-06   	0.00079442404  	140.39288      	0              	8.517609       	2.9051344      	2.4932463      	-0.44005305    	0.94855833     	2.6142604      	0.16604988     	-0.69865507    	1.0648803E-07  	1.107468       	
0     	0     	0     	542   	1.5209118E-06  	0.00079589646  	140.67065      	0              	8.334628       	2.9079807      	2.404187       	-0.43108386    	0.903298       	2.5539043      	0.17059043     	-0.6780524     	1.0648803E-07  	1.107468       	
0     	0     	0     	543   	1.5208716E-06  	0.0007974022   	140.84178      	0              	8.283037       	2.9050052      	2.290419       	-0.42723712    	0.90410644     	2.5789192      	0.15072669     	-0.6246164     	1.0648803E-07  	1.107468       	
0     	0     	0     	544   	1.5208683E-06  	0.00079885905  	141.45203      	0              	8.3178625      	2.9049728      	2.2979383      	-0.42854327    	0.9182021      	2.543376       	0.15184279     	-0.71474165    	1.0648803E-07  	1.107468       	
0     	0     	0     	545   	1.5209341E-06  	0.00080033817  	139.85643      	0              	8.386539       	2.9162283      	2.4698298      	-0.42271978    	0.9572832      	2.5531075      	0.1798076      	-0.6188264     	1.0648803E-07  	1.107468       	
0     	0     	0     	546   	1.5209224E-06  	0.00080176163  	141.4906       	0              	8.469095       	2.9024372      	2.3237615      	-0.41156408    	0.8981151      	2.5982301      	0.14073752     	-0.6355147     	1.0648803E-07  	1.107468       	
0     	0     	0     	547   	1.5208433E-06  	0.0008032599   	140.8013       	0              	8.135702       	2.9020429      	2.3541844      	-0.42177895    	0.9302473      	2.572459       	0.17870869     	-0.6973041     	1.0648803E-07  	1.107468       	
0     	0     	0     	548   	1.5209046E-06  	0.00080471614  	140.46364      	0              	8.889567       	2.9055653      	2.4599156      	-0.4584535     	1.0054626      	2.5673523      	0.17747216     	-0.6353609     	1.0648803E-07  	1.107468       	
0     	0     	0     	549   	1.5209336E-06  	0.0008061889   	140.51506      	0              	7.8475246      	2.9206362      	2.264727       	-0.41545147    	0.8379009      	2.5227873      	0.15780866     	-0.7195953     	1.0648803E-07  	1.107468       	
0     	0     	0     	550   	1.5209438E-06  	0.0008076195   	141.8158       	0              	8.551643       	2.9099526      	2.3882382      	-0.44359767    	0.86849487     	2.5169733      	0.16800676     	-0.7257553     	1.0648803E-07  	1.107468       	
0     	0     	0     	551   	1.5209407E-06  	0.0008090917   	140.52316      	0              	8.196294       	2.914363       	2.343464       	-0.41412258    	0.9001193      	2.5258193      	0.16785575     	-0.75018144    	1.0648803E-07  	1.107468       	
0     	0     	0     	552   	1.5209662E-06  	0.0008105917   	140.1253       	0              	9.124945       	2.9061787      	2.670718       	-0.41423097    	1.0593152      	2.5563734      	0.19351399     	-0.7122714     	1.0648803E-07  	1.107468       	
0     	0     	0     	553   	1.5208913E-06  	0.000812086    	141.25647      	0              	6.997123       	2.915163       	1.9575939      	-0.46025762    	0.76748556     	2.529686       	0.119231254    	-0.52421945    	1.0648803E-07  	1.107468       	
0     	0     	0     	554   	1.521001E-06   	0.00081351347  	140.98347      	0              	9.277591       	2.9071972      	2.6258247      	-0.432241      	1.0476378      	2.553424       	0.1824251      	-0.7588343     	1.0648803E-07  	1.107468       	
0     	0     	0     	555   	1.5210096E-06  	0.00081493007  	140.7619       	0              	8.203396       	2.9080503      	2.3179657      	-0.4375571     	0.9028578      	2.5639684      	0.15919971     	-0.7472907     	1.0648803E-07  	1.107468       	
0     	0     	0     	556   	1.520946E-06   	0.00081642903  	140.18736      	0              	8.285248       	2.903483       	2.3862872      	-0.4257066     	0.97720844     	2.5550694      	0.16912183     	-0.66530067    	1.0648803E-07  	1.107468       	
0     	0     	0     	557   	1.5209624E-06  	0.00081793295  	142.38733      	0              	8.118178       	2.9103277      	2.1935406      	-0.41806278    	0.8578971      	2.4985473      	0.13857676     	-0.657283      	1.0648803E-07  	1.107468       	
0     	0     	0     	558   	1.5209811E-06  	0.0008193833   	139.1667       	0              	8.973537       	2.915319       	2.6636562      	-0.4158437     	1.0231944      	2.5711205      	0.18011504     	-0.64804864    	1.0648803E-07  	1.107468       	
0     	0     	0     	559   	1.5209445E-06  	0.0008208517   	141.04335      	0              	7.756434       	2.9134398      	2.1247606      	-0.42650107    	0.82540256     	2.5261288      	0.13924745     	-0.7572577     	1.0648803E-07  	1.107468       	
0     	0     	0     	560   	1.5209353E-06  	0.0008223028   	141.79239      	0              	8.401855       	2.903208       	2.4023216      	-0.4370244     	0.94114524     	2.5286555      	0.17193252     	-0.7320926     	1.0648803E-07  	1.107468       	
0     	0     	0     	561   	1.5209379E-06  	0.0008237427   	141.37538      	0              	8.419309       	2.9113832      	2.3431         	-0.442096      	0.8668043      	2.5676217      	0.1329888      	-0.76113474    	1.0648803E-07  	1.107468       	
0     	0     	0     	562   	1.5210044E-06  	0.0008252344   	138.64104      	0              	8.830386       	2.908454       	2.604907       	-0.40067104    	1.010082       	2.5397563      	0.18098174     	-0.61145836    	1.0648803E-07  	1.107468       	
0     	0     	0     	563   	1.520963E-06   	0.0008266986   	142.09502      	0              	8.081134       	2.9068563      	2.3072307      	-0.42210215    	0.93957263     	2.5260055      	0.1865597      	-0.70550555    	1.0648803E-07  	1.107468       	
0     	0     	0     	564   	1.5209612E-06  	0.0008281671   	140.87231      	0              	7.870553       	2.9056993      	2.2074482      	-0.42077178    	0.8557361      	2.6043634      	0.15170768     	-0.6364389     	1.0648803E-07  	1.107468       	
0     	0     	0     	565   	1.5210023E-06  	0.0008295883   	141.19998      	0              	9.130661       	2.909607       	2.4060624      	-0.4352553     	0.8801942      	2.5226278      	0.16205058     	-0.64234775    	1.0648803E-07  	1.107468       	
0     	0     	0     	566   	1.5209987E-06  	0.00083102845  	139.6166       	0              	7.807181       	2.913133       	2.4235094      	-0.42765144    	1.0785747      	2.5497808      	0.20306751     	-0.607455      	1.0648803E-07  	1.107468       	
0     	0     	0     	567   	1.5209795E-06  	0.0008325429   	142.95738      	0              	9.06097        	2.9054031      	2.42524        	-0.4160375     	0.85935456     	2.5757344      	0.14651874     	-0.5993706     	1.0648803E-07  	1.107468       	
0     	0     	0     	568   	1.520956E-06   	0.00083401205  	138.44104      	0              	7.1812954      	2.9144335      	1.9121809      	-0.39321393    	0.692297       	2.5330687      	0.11771373     	-0.6831744     	1.0648803E-07  	1.107468       	
0     	0     	0     	569   	1.5210297E-06  	0.0008354989   	139.84195      	0              	8.617568       	2.9086194      	2.733026       	-0.43859884    	1.1501403      	2.5529892      	0.22268426     	-0.6771192     	1.0648803E-07  	1.107468       	
0     	0     	0     	570   	1.5209661E-06  	0.0008369302   	145.12907      	0              	9.73201        	2.9087174      	2.5894992      	-0.43797785    	1.0251384      	2.5186362      	0.17512484     	-0.72636425    	1.0648803E-07  	1.107468       	
0     	0     	0     	571   	1.5209736E-06  	0.00083836424  	139.27332      	0              	6.863436       	2.9102037      	1.6349618      	-0.4216612     	0.5126918      	2.4774714      	0.0766008      	-0.54024357    	1.0648803E-07  	1.107468       	
0     	0     	0     	572   	1.5209915E-06  	0.0008398766   	138.9824       	0              	8.3168         	2.9121087      	2.6632085      	-0.42457873    	1.0461334      	2.5850043      	0.2032231      	-0.6228748     	1.0648803E-07  	1.107468       	
0     	0     	0     	573   	1.5209858E-06  	0.00084132596  	139.79247      	0              	8.336438       	2.9031284      	2.6753983      	-0.41620412    	1.1739544      	2.5658276      	0.22961256     	-0.66627204    	1.0648803E-07  	1.107468       	
0     	0     	0     	574   	1.5209696E-06  	0.000842808    	140.8326       	0              	14.203823      	2.9126847      	3.4839785      	-0.4336939     	1.3316164      	2.5466871      	0.23078173     	-0.6776779     	1.0648803E-07  	1.107468       	
0     	0     	0     	575   	1.521001E-06   	0.00084425864  	147.43413      	0              	2.090727       	-0.1906929     	0.7892128      	2.8510892      	0.61450446     	-0.4544916     	0.14911209     	2.5143158      	1.0648803E-07  	1.107468       	
0     	0     	0     	576   	1.5209781E-06  	0.0008457339   	138.83228      	0              	7.3963666      	2.908625       	2.749417       	-0.4164626     	1.1765072      	2.5776584      	0.24286377     	-0.6534493     	1.0648803E-07  	1.107468       	
0     	0     	0     	577   	1.5210005E-06  	0.00084717997  	126.66221      	0              	31.390705      	2.9142194      	8.986859       	-0.42525855    	3.8767679      	2.557978       	0.7433749      	-0.68297434    	1.0648803E-07  	1.107468       	
0     	0     	0     	578   	1.5209929E-06  	0.0008486651   	158.58182      	0              	24.161825      	-0.23011392    	7.3961377      	2.7110436      	3.4999738      	-0.59337676    	0.72558165     	2.449615       	1.0648803E-07  	1.107468       	
0     	0     	0     	579   	1.5210471E-06  	0.0008501147   	133.6976       	0              	20.907225      	2.9145334      	6.6874933      	-0.42903826    	2.9531758      	2.5731888      	0.6113409      	-0.7001784     	1.0648803E-07  	1.107468       	
0     	0     	0     	580   	1.521001E-06   	0.0008516136   	141.80573      	0              	16.044653      	2.9048018      	3.9309587      	-0.43808785    	1.5951995      	2.5580513      	0.275252       	-0.7441239     	1.0648803E-07  	1.107468       	
0     	0     	0     	581   	1.520962E-06   	0.0008530651   	140.26335      	0              	0.45986545     	-0.2897423     	0.021354826    	-0.6765688     	0.1796669      	-0.33903566    	0.054353338    	2.7084026      	1.0648803E-07  	1.107468       	
0     	0     	0     	582   	1.5210243E-06  	0.0008545095   	137.76363      	0              	8.410049       	2.9162288      	2.6452239      	-0.4054587     	1.1462412      	2.568824       	0.21303451     	-0.73028255    	1.0648803E-07  	1.107468       	
0     	0     	0     	583   	1.5210481E-06  	0.00085598946  	145.96199      	0              	9.86808        	2.908091       	2.4063845      	-0.4144774     	0.9095754      	2.55127        	0.14747585     	-0.6261256     	1.0648803E-07  	1.107468       	
0     	0     	0     	584   	1.5210497E-06  	0.0008574348   	139.38599      	0              	9.002847       	2.9021537      	2.630513       	-0.43731564    	0.9672055      	2.5488172      	0.1827892      	-0.7931291     	1.0648803E-07  	1.107468       	
0     	0     	0     	585   	1.5209623E-06  	0.0008589369   	140.32884      	0              	8.535129       	2.9083493      	2.2812724      	-0.41681027    	0.89695626     	2.5966506      	0.14631529     	-0.6945221     	1.0648803E-07  	1.107468       	
0     	0     	0     	586   	1.5210428E-06  	0.0008604203   	139.26778      	0              	6.727387       	2.9156291      	1.9961685      	-0.43212542    	0.80522454     	2.557195       	0.14264427     	-0.7442264     	1.0648803E-07  	1.107468       	
0     	0     	0     	587   	1.5210122E-06  	0.00086187146  	142.26581      	0              	9.441107       	2.9011781      	2.620884       	-0.43226808    	0.9658096      	2.5702844      	0.1851407      	-0.69429773    	1.0648803E-07  	1.107468       	
0     	0     	0     	588   	1.521026E-06   	0.0008632896   	141.3443       	0              	8.14003        	2.9039483      	2.3632736      	-0.42957684    	0.89064467     	2.5437055      	0.1542133      	-0.7844668     	1.0648803E-07  	1.107468       	
0     	0     	0     	589   	1.5210072E-06  	0.00086473796  	139.72798      	0              	8.49968        	2.9155967      	2.34328        	-0.44943437    	0.9186289      	2.5754266      	0.17164075     	-0.73790586    	1.0648803E-07  	1.107468       	
0     	0     	0     	590   	1.5210488E-06  	0.0008662074   	142.15535      	0              	8.652882       	2.9025574      	2.4476044      	-0.44586855    	0.8652163      	2.5711684      	0.14804216     	-0.74370086    	1.0648803E-07  	1.107468       	
